CPU_Usage,CPU_UsageFedFCA,CPU_Usage_Classical_FCA,RAM_Usage,RAM_UsageFedFCA,RAM_Usage_Classical_FCA,RAM_Used,RAM_UsedFedFCA,RAM_Used_Classical_FCA,Runtime FedFCA_ARES_LDP,Runtime_Classical_FCA,context_sensitivity,dataset_name,fraction,global_stability,num_providers,runtimeFedFCA,threshold,type_partition
34.1,34.1,7.65,10.350000000000001,10.350000000000001,15.5,0.9942302703857422,0.9942302703857422,1.64935302734375,36.538532972335815,451.37645721435547,0.4,mushroom,0.5,0,10,36.53849530220032,0.3,Non-IID
0,0,7.65,10.3,10.3,15.5,0.9892787933349609,0.9892787933349609,1.64935302734375,32.971596002578735,451.37645721435547,0.5,mushroom,0.5,0,10,32.97155451774597,0.3,Non-IID
7.25,7.25,7.65,10.4,10.4,15.5,0.9984912872314453,0.9984912872314453,1.64935302734375,40.80228066444397,451.37645721435547,0.6,mushroom,0.5,0,10,40.8022346496582,0.3,Non-IID
52.5,52.5,2.5,15.75,15.75,16.1,1.681173324584961,1.681173324584961,1.7260856628417969,49.78281593322754,497.8281593322754,0.1,mushroom,0.5,0.42307936672716756,10,49.78056526184082,0,IID
5,5,2.5,16,16,16.1,1.7150726318359375,1.7150726318359375,1.7260856628417969,52.942020416259766,497.8281593322754,0.2,mushroom,0.5,0.4259861387062807,10,52.940441846847534,0,IID
30,30,2.5,15.95,15.95,16.1,1.7071876525878906,1.7071876525878906,1.7260856628417969,50.131343364715576,497.8281593322754,0.3,mushroom,0.5,0.4167528905534262,10,50.12998294830322,0,IID
28.7,28.7,2.5,16,16,16.1,1.711944580078125,1.711944580078125,1.7260856628417969,48.09881114959717,497.8281593322754,0.4,mushroom,0.5,0.41331877905774833,10,48.09653282165527,0,IID
2.4,2.4,2.5,16,16,16.1,1.714691162109375,1.714691162109375,1.7260856628417969,46.902130126953125,497.8281593322754,0.5,mushroom,0.5,0.4086267314869493,10,46.90001058578491,0,IID
28.95,28.95,2.5,16,16,16.1,1.7107963562011719,1.7107963562011719,1.7260856628417969,43.55056619644165,497.8281593322754,0.6,mushroom,0.5,0.3979608144888765,10,43.548261880874634,0,IID
37.5,37.5,2.5,15.95,15.95,16.1,1.6993331909179688,1.6993331909179688,1.7260856628417969,47.278050661087036,497.8281593322754,0.7,mushroom,0.5,0.4162735798699006,10,47.27641177177429,0,IID
7.55,7.55,2.5,15.95,15.95,16.1,1.7007122039794922,1.7007122039794922,1.7260856628417969,46.18455743789673,497.8281593322754,0.8,mushroom,0.5,0.4126554056925095,10,46.1827027797699,0,IID
2.65,2.65,2.5,16,16,16.1,1.712667465209961,1.712667465209961,1.7260856628417969,47.86743116378784,497.8281593322754,0.9,mushroom,0.5,0.41650077042263195,10,47.86556434631348,0,IID
